location_key,county,city,zip_code,state,fips_code,latitude,longitude
383,Columbia,Kinderhook,12106.0,NY,36021.0,42.394722,-73.70889
384,Columbia,Copake,12516.0,NY,36021.0,42.103598,-73.54918
385,Columbia,Ghent,12037.0,NY,36021.0,42.362116,-73.614127
386,Columbia,Hillsdale,12529.0,NY,36021.0,42.219533,-73.501361
387,Columbia,Pine Plains,12567.0,NY,36021.0,42.002527,-73.658719
388,Columbia,Red Hook,12571.0,NY,36021.0,42.044341,-73.79964
389,Columbia,Stuyvesant,12173.0,NY,36021.0,42.390306,-73.779486
390,Columbia,North Chatham,12132.0,NY,36021.0,42.467831,-73.631526
391,Columbia,Hudson,12037.0,NY,36021.0,42.249922,-73.655734
392,Columbia,Ancramdale,12503.0,NY,36021.0,42.065963,-73.589395
393,Columbia,East Nassau,12062.0,NY,36021.0,42.491742,-73.433968
394,Columbia,East Chatham,12060.0,NY,36021.0,42.409652,-73.520947
395,Columbia,Craryville,12513.0,NY,36021.0,42.22084,-73.629702
396,Columbia,Austerlitz,12017.0,NY,36021.0,42.304762,-73.562412
397,Columbia,Spencertown,12165.0,NY,,0.0,-73.545888
398,Columbia,Hudson,12173.0,NY,36021.0,42.332531,-73.750505
399,Columbia,Call Listing Agent,12060.0,NY,36021.0,42.368572,-73.529967
400,Columbia,Chatham,12136.0,NY,36021.0,42.44682,-73.583279
401,Columbia,Copake Falls,12517.0,NY,36021.0,42.112796,-73.520611
402,Columbia,Kinderhook,12173.0,NY,36021.0,42.379887,-73.72522
403,Columbia,Ancram,12503.0,NY,36021.0,42.064773,-73.588342
404,Columbia,Stuyvesant,12106.0,NY,36021.0,42.380817,-73.723305
405,Columbia,Claverack,12513.0,NY,36021.0,,
406,Columbia,Hollowville,12530.0,NY,36021.0,,
407,Columbia,Ancram,12502.0,NY,36021.0,42.025917,-73.64478
408,Columbia,Gallatin,12567.0,NY,36021.0,,
409,Columbia,New Lebanon,12125.0,NY,36021.0,42.461283,-73.428941
410,Columbia,Elizaville,12523.0,NY,36021.0,42.065525,-73.797723
411,Columbia,Elizaville,12571.0,NY,36021.0,42.050251,-73.798569
412,Columbia,Niverville,12130.0,NY,36021.0,42.445889,-73.65494
413,Columbia,Malden Bridge,12115.0,NY,36021.0,42.459814,-73.591622
414,Columbia,Claverack,12565.0,NY,36021.0,42.250507,-73.645615
415,Columbia,Copake,12521.0,NY,36021.0,42.147877,-73.588917
416,Columbia,Claverack,12521.0,NY,36021.0,42.191297,-73.613778
417,Columbia,Brainard,12024.0,NY,36021.0,42.484951,-73.519341
418,Columbia,Tivoli,12583.0,NY,36021.0,42.067304,-73.856898
419,Columbia,Greenport,12534.0,NY,36021.0,42.26815,-73.762216
420,Columbia,Austerlitz,12075.0,NY,36021.0,42.278908,-73.58882
421,Columbia,Ghent,12184.0,NY,36021.0,42.334138,-73.644729
422,Columbia,Stockport,12534.0,NY,36021.0,42.282396,-73.735524
423,Columbia,Stuyvesant,12156.0,NY,36021.0,42.441753,-73.750282
424,Columbia,Schodack Landing,12156.0,NY,36021.0,42.466531,-73.730097
425,Columbia,Philmont,12565.0,NY,36021.0,42.247844,-73.650048
426,Columbia,Kinderhook,12184.0,NY,36021.0,42.414427,-73.673541
427,Columbia,Claverack,12534.0,NY,36021.0,42.210708,-73.729528
428,Columbia,Columbia,12075.0,NY,36021.0,42.301579,-73.689734
429,Columbia,Spencertown,12037.0,NY,36021.0,42.32774,-73.5242
430,Columbia,Millerton,12546.0,NY,36021.0,41.979609,-73.537449
431,Columbia,Chatham,12165.0,NY,36021.0,42.32774,-73.5242
432,Columbia,Old Chatham,12060.0,NY,36021.0,42.485269,-73.486256
433,Columbia,New Lebanon,12060.0,NY,36021.0,42.457568,-73.457182
434,Columbia,Valatie,12106.0,NY,36021.0,42.416484,-73.71989
435,Columbia,Chatham,12132.0,NY,36021.0,42.472912,-73.643341
436,Columbia,Copake Lake,12521.0,NY,36021.0,42.122505,-73.554276
437,Columbia,Austerlitz,12165.0,NY,36021.0,,
438,Columbia,Livingston,12534.0,NY,36021.0,42.19735,-73.837658
439,Columbia,Hudson,12541.0,NY,36021.0,,
440,Columbia,Livingston,12541.0,NY,36021.0,,
441,Cortland,Homer,13077.0,NY,36023.0,42.628774,-76.172957
442,Cortland,Marathon,13803.0,NY,36023.0,42.436149,-76.053548
443,Cortland,Cortland,13045.0,NY,36023.0,42.591611,-76.167416
444,Cortland,Blodgett Mills,13738.0,NY,36023.0,42.567303,-76.12349
445,Cortland,Tully,13159.0,NY,36023.0,42.73041,-76.046514
446,Cortland,Cincinnatus,13040.0,NY,36023.0,42.578794,-75.949565
447,Cortland,McGraw,13101.0,NY,36023.0,42.599348,-76.050448
448,Cortland,Truxton,13158.0,NY,36023.0,42.770029,-75.956261
449,Cortland,DeRuyter,13052.0,NY,36023.0,42.759556,-75.898141
450,Cortland,Willet,13863.0,NY,36023.0,42.423962,-75.867828
451,Cortland,Harford,13784.0,NY,36023.0,42.426427,-76.227332
452,Cortland,Preble,13141.0,NY,36023.0,42.735349,-76.14992
453,Cortland,Richford,13835.0,NY,36023.0,42.41343,-76.230257
454,Cortland,Cortland,13077.0,NY,36023.0,42.652627,-76.207504
455,Cortland,Cincinnatus,13052.0,NY,36023.0,42.592111,-75.878956
456,Delaware,Jefferson,12093.0,NY,36025.0,42.493136,-74.698949
457,Delaware,Margaretville,12455.0,NY,36025.0,42.203094,-74.599068
458,Delaware,Franklin,13820.0,NY,36025.0,42.405775,-75.063685
459,Delaware,Roscoe,12776.0,NY,36025.0,41.999678,-75.00134
460,Delaware,Andes,13731.0,NY,36025.0,42.127323,-74.852761
461,Delaware,Meridale,13806.0,NY,36025.0,,
462,Delaware,Delhi,13782.0,NY,36025.0,42.191935,-74.994161
463,Delaware,East Meredith,13757.0,NY,36025.0,42.347786,-74.99115
464,Delaware,Oneonta,13820.0,NY,36025.0,42.405775,-75.063685
465,Delaware,Kortright,13739.0,NY,36025.0,42.347923,-74.771966
466,Delaware,Walton,13856.0,NY,36025.0,42.179493,-75.209583
467,Delaware,Deposit,13754.0,NY,36025.0,42.059973,-75.38516
468,Delaware,Walton,13783.0,NY,36025.0,42.084777,-75.25542
469,Delaware,Sidney Center,13839.0,NY,36025.0,42.234008,-75.33076
470,Delaware,Downsville,13755.0,NY,36025.0,42.072374,-74.990907
471,Delaware,Sidney,13838.0,NY,36025.0,42.301065,-75.388036
472,Delaware,Delhi,13753.0,NY,36025.0,42.280927,-74.917446
473,Delaware,Roxbury,12474.0,NY,36025.0,42.287585,-74.563937
474,Delaware,Unadilla,13849.0,NY,36025.0,42.236061,-75.355434
475,Delaware,Franklin,13775.0,NY,36025.0,42.315747,-75.107297
476,Delaware,Masonville,13804.0,NY,36025.0,42.241793,-75.377678
477,Delaware,Delancey,13752.0,NY,36025.0,42.206932,-74.972897
478,Delaware,Stamford,12167.0,NY,36025.0,42.410484,-74.627625
479,Delaware,Bovina Center,13740.0,NY,36025.0,42.26421,-74.776343
480,Delaware,Hancock,13783.0,NY,36025.0,42.015725,-75.231066
481,Delaware,Harpersfield,12093.0,NY,36025.0,42.481863,-74.741988
482,Delaware,Hamden,13782.0,NY,36025.0,42.145485,-75.001195
483,Delaware,Colchester,13755.0,NY,36025.0,42.057703,-74.987735
484,Delaware,Harpersfield,13786.0,NY,36025.0,42.438927,-74.686567
485,Delaware,Denver,12421.0,NY,36025.0,42.22892,-74.56736
486,Delaware,Downsville,13782.0,NY,36025.0,42.094879,-74.975585
487,Delaware,Fleischmanns,12430.0,NY,36025.0,42.170392,-74.495544
488,Delaware,Davenport,13820.0,NY,36025.0,42.426911,-74.922838
489,Delaware,Davenport,13750.0,NY,36025.0,42.48024,-74.783958
490,Delaware,Call Listing Agent,13842.0,NY,36025.0,42.362679,-74.734306
491,Delaware,East Branch,13756.0,NY,36025.0,41.996154,-75.12824
492,Delaware,Margaretville,12459.0,NY,36025.0,42.231288,-74.660234
493,Delaware,West Davenport,13860.0,NY,36025.0,42.453929,-74.920761
494,Delaware,Halcottsville,12438.0,NY,36025.0,42.201965,-74.604965
495,Delaware,New Kingston,12459.0,NY,36025.0,42.259748,-74.674147
496,Delaware,Bloomville,13739.0,NY,36025.0,42.408316,-74.78172
497,Delaware,Downsville,13752.0,NY,36025.0,42.109274,-74.922796
498,Delaware,Davenport Center,13751.0,NY,36025.0,42.450131,-74.916757
499,Delaware,Masonville,13733.0,NY,36025.0,42.241772,-75.370712
500,Delaware,Stamford,13788.0,NY,36025.0,42.372906,-74.663963
501,Delaware,Meredith,13753.0,NY,36025.0,42.390739,-74.866646
502,Delaware,Arkville,12406.0,NY,36025.0,42.148782,-74.616243
503,Delaware,Davenport,13751.0,NY,36025.0,42.48024,-74.783958
504,Delaware,Hobart,13788.0,NY,36025.0,42.370407,-74.669441
505,Delaware,Sturgis Corner,13750.0,NY,36025.0,42.474923,-74.897872
506,Delaware,Treadwell,13846.0,NY,36025.0,42.348364,-75.04217
507,Delaware,Otego,13825.0,NY,36025.0,42.368576,-75.206577
508,Delaware,Highmount,12093.0,NY,36025.0,42.159894,-74.509571
509,Delaware,Franklin,13846.0,NY,36025.0,42.347851,-75.041405
510,Delaware,Sidney,13775.0,NY,36025.0,42.34014,-75.240382
511,Delaware,Long Eddy,12760.0,NY,36025.0,41.904788,-75.071163
512,Delaware,East Meredith,13806.0,NY,36025.0,,
513,Delaware,Highmount,12441.0,NY,36025.0,42.151654,-74.494802
514,Delaware,Call Listing Agent,13731.0,NY,36025.0,42.065992,-74.725262
515,Delaware,Kortright,13788.0,NY,36025.0,42.367234,-74.71486
516,Delaware,Masonville,13839.0,NY,36025.0,42.234737,-75.304997
517,Delaware,Roxbury,12421.0,NY,36025.0,42.225761,-74.55115
518,Delaware,Pine Hill,12441.0,NY,36025.0,42.160176,-74.483096
519,Delaware,Hancock,13756.0,NY,36025.0,,
520,Delaware,Fleischmanns,12406.0,NY,36025.0,42.157745,-74.492027
521,Delaware,Hobart,13786.0,NY,36025.0,42.413246,-74.701622
522,Delaware,South Kortright,13842.0,NY,36025.0,42.344369,-74.731005
523,Delaware,Roxbury,12430.0,NY,36025.0,42.226818,-74.535903
524,Delaware,Franklin,13839.0,NY,36025.0,,
525,Delaware,Grand Gorge,12474.0,NY,36025.0,42.367899,-74.5046
526,Delaware,Roxbury,12434.0,NY,36025.0,,
527,Delaware,Sidney Center,13838.0,NY,36025.0,,
528,Delaware,Grand Gorge,12434.0,NY,36025.0,42.364632,-74.492088
529,Delaware,East Meredith,13739.0,NY,36025.0,42.420038,-74.801049
530,Delaware,Kortright,13842.0,NY,36025.0,,
531,Delaware,Roscoe,13856.0,NY,36025.0,41.968269,-75.02916
532,Delaware,Hancock,12155.0,NY,36025.0,41.9484,-75.233493
533,Delaware,East Branch,13783.0,NY,36025.0,41.963667,-75.047935
534,Delaware,Colchester,13752.0,NY,36025.0,42.113111,-74.922241
535,Delaware,Hobart,12167.0,NY,36025.0,42.332784,-74.639634
536,Delaware,Franklin,12155.0,NY,36025.0,42.340895,-75.167082
537,Delaware,Margaretville,12406.0,NY,36025.0,42.157745,-74.492027
538,Delaware,Margaretville,12441.0,NY,36025.0,42.160176,-74.483096
539,Delaware,Harpersfield,13788.0,NY,36025.0,42.413246,-74.701622
540,Delaware,Franklin,13755.0,NY,36025.0,,
541,Delaware,Tompkins,13804.0,NY,36025.0,,
542,Delaware,Frank Slawson Road,13820.0,NY,36025.0,42.414057,-75.016635
543,Delaware,Walton,13775.0,NY,36025.0,,
544,Delaware,Margaretville,12445.0,NY,36025.0,42.181299,-74.598629
545,Dutchess,Fishkill,12524.0,NY,36027.0,41.537269,-73.867785
546,Dutchess,Hopewell Junction,12533.0,NY,36027.0,41.515755,-73.84485
547,Dutchess,Millbrook,12545.0,NY,36027.0,41.766163,-73.700361
548,Dutchess,Pawling,12564.0,NY,36027.0,41.548946,-73.620654
549,Dutchess,Rhinebeck,12572.0,NY,36027.0,41.920109,-73.905981
550,Dutchess,Wappingers Falls,12590.0,NY,36027.0,41.618405,-73.792589
551,Dutchess,Poughkeepsie,12601.0,NY,36027.0,41.696575,-73.917858
552,Dutchess,Poughkeepsie,12603.0,NY,36027.0,41.644737,-73.876179
553,Dutchess,Hyde Park,12538.0,NY,36027.0,41.768679,-73.900185
554,Dutchess,Staatsburg,12580.0,NY,36027.0,41.86221,-73.876358
555,Dutchess,Red Hook,12571.0,NY,36027.0,42.037594,-73.819757
556,Dutchess,Salt Point,12578.0,NY,36027.0,41.800988,-73.841457
557,Dutchess,Beacon,12508.0,NY,36027.0,41.504347,-73.962896
558,Dutchess,Pleasant Valley,12569.0,NY,36027.0,41.727587,-73.773944
559,Dutchess,Holmes,12531.0,NY,36027.0,41.525375,-73.650917
560,Dutchess,Dover Plains,12522.0,NY,36027.0,41.720951,-73.615181
561,Dutchess,Lagrangeville,12540.0,NY,36027.0,41.683125,-73.76615
562,Dutchess,Hyde Park,12601.0,NY,36027.0,41.777706,-73.894905
563,Dutchess,Clinton Corners,12514.0,NY,36027.0,41.876992,-73.750692
564,Dutchess,Poughquag,12570.0,NY,36027.0,41.594928,-73.687502
565,Dutchess,Millerton,12546.0,NY,36027.0,41.956741,-73.513254
566,Dutchess,Verbank,12585.0,NY,36027.0,41.72852,-73.688766
567,Dutchess,Pine Plains,12567.0,NY,36027.0,41.981362,-73.676363
568,Dutchess,Amenia,12501.0,NY,36027.0,41.850913,-73.543378
569,Dutchess,Tivoli,12583.0,NY,36027.0,42.06183,-73.915297
570,Dutchess,Stanfordville,12581.0,NY,36027.0,41.885366,-73.680707
571,Dutchess,Wingdale,12594.0,NY,36027.0,41.659724,-73.535229
572,Dutchess,Stormville,12582.0,NY,36027.0,41.586991,-73.737452
573,Dutchess,Pine Plains,12581.0,NY,36027.0,41.941006,-73.713257
574,Dutchess,Lagrangeville,12603.0,NY,36027.0,41.662866,-73.851852
575,Dutchess,Pleasant Valley,12603.0,NY,36027.0,41.70975,-73.836063
576,Dutchess,Rhinebeck,12580.0,NY,36027.0,41.880852,-73.871173
577,Dutchess,Rhinecliff,12574.0,NY,36027.0,41.918004,-73.952039
578,Dutchess,Wassaic,12592.0,NY,36027.0,41.807521,-73.558274
579,Dutchess,Hyde Park,12578.0,NY,36027.0,41.798406,-73.828622
580,Dutchess,Arlington,12603.0,NY,36027.0,41.67886,-73.879047
581,Dutchess,Chelsea,12512.0,NY,36027.0,41.553858,-73.966069
582,Dutchess,Wappingers Falls,12603.0,NY,36027.0,41.632404,-73.890108
583,Dutchess,Lagrange,12540.0,NY,36027.0,,
584,Dutchess,Dover Plains,12501.0,NY,36027.0,41.762621,-73.580041
585,Dutchess,Newburgh,12550.0,NY,36027.0,41.506094,-73.83079
586,Dutchess,Beacon,10508.0,NY,36027.0,41.522701,-73.978424
587,Dutchess,East Fishkill,12531.0,NY,36027.0,41.516555,-73.684586
588,Dutchess,Dover,12522.0,NY,36027.0,41.751922,-73.56761
589,Dutchess,Clinton Corners,13323.0,NY,36027.0,,
590,Dutchess,Glenham,12527.0,NY,36027.0,,
591,Dutchess,Beekman,12531.0,NY,36027.0,41.538094,-73.688081
592,Dutchess,Clinton,12514.0,NY,36027.0,41.903294,-73.780577
593,Dutchess,Milan,12571.0,NY,36027.0,,
594,Dutchess,Northeast,12546.0,NY,36027.0,41.886635,-73.500417
595,Dutchess,Holmes,12564.0,NY,,,
596,Dutchess,Clinton Corners,12538.0,NY,36027.0,41.829018,-73.896014
597,Dutchess,Milan,12514.0,NY,36027.0,41.934567,-73.759711
598,Dutchess,Poughquag,12533.0,NY,36027.0,,
599,Dutchess,Millerton,12567.0,NY,36027.0,41.937103,-73.599785
600,Erie,Hamburg,14075.0,NY,36029.0,42.6762,-78.773108
601,Erie,East Aurora,14052.0,NY,36029.0,42.781687,-78.602634
602,Erie,Buffalo,14221.0,NY,36029.0,42.97095,-78.687839
603,Erie,Eden,14057.0,NY,36029.0,42.657388,-78.857921
604,Erie,Elma,14059.0,NY,36029.0,42.80302,-78.616996
605,Erie,Alden,14004.0,NY,36029.0,42.890348,-78.553556
606,Erie,Buffalo,14218.0,NY,36029.0,42.822064,-78.833399
607,Erie,Springville,14141.0,NY,36029.0,42.512502,-78.676552
608,Erie,Lancaster,14086.0,NY,36029.0,42.944928,-78.592456
609,Erie,Grand Island,14072.0,NY,36029.0,43.019511,-78.909132
610,Erie,Holland,14080.0,NY,36029.0,42.684102,-78.497463
611,Erie,Orchard Park,14127.0,NY,36029.0,42.748906,-78.709161
612,Erie,Williamsville,14221.0,NY,36029.0,42.963672,-78.673486
613,Erie,Clarence,14051.0,NY,36029.0,43.036021,-78.691609
614,Erie,Tonawanda,14217.0,NY,36029.0,42.980059,-78.875209
615,Erie,Buffalo,14216.0,NY,36029.0,42.941087,-78.850283
616,Erie,West Seneca,14224.0,NY,36029.0,42.814577,-78.71807
617,Erie,Colden,14033.0,NY,36029.0,42.661715,-78.657754
618,Erie,Akron,14001.0,NY,36029.0,42.996136,-78.483719
619,Erie,West Falls,14170.0,NY,36029.0,42.69328,-78.645606
620,Erie,Marilla,14102.0,NY,36029.0,42.842965,-78.572891
621,Erie,Angola,14006.0,NY,36029.0,42.628817,-79.073224
622,Erie,Amherst,14221.0,NY,36029.0,42.971905,-78.768986
623,Erie,Buffalo,14227.0,NY,36029.0,42.884586,-78.739369
624,Erie,Amherst,14226.0,NY,36029.0,42.971279,-78.790494
625,Erie,Clarence,14032.0,NY,36029.0,43.003255,-78.634587
626,Erie,North Collins,14111.0,NY,36029.0,42.587555,-78.983597
627,Erie,Getzville,14068.0,NY,36029.0,43.040953,-78.739645
628,Erie,Buffalo,14222.0,NY,36029.0,42.905065,-78.880529
629,Erie,Buffalo,14206.0,NY,36029.0,42.887743,-78.780523
630,Erie,Derby,14047.0,NY,36029.0,42.697578,-78.977545
631,Erie,Tonawanda,14223.0,NY,36029.0,42.976814,-78.86584
632,Erie,Tonawanda,14150.0,NY,36029.0,43.008314,-78.847703
633,Erie,Depew,14043.0,NY,36029.0,42.919775,-78.72728
634,Erie,Clarence Center,14032.0,NY,36029.0,43.042897,-78.609551
635,Erie,Buffalo,14224.0,NY,36029.0,42.8133,-78.788641
636,Erie,Buffalo,14223.0,NY,36029.0,42.977242,-78.853999
637,Erie,Collins,14034.0,NY,36029.0,42.513788,-78.89077
638,Erie,Buffalo,14226.0,NY,36029.0,42.952019,-78.803541
639,Erie,Buffalo,14225.0,NY,36029.0,42.925578,-78.775596
640,Erie,Boston,14025.0,NY,36029.0,42.627462,-78.727154
641,Erie,Clarence,14031.0,NY,36029.0,42.982572,-78.655448
642,Erie,East Concord,14055.0,NY,36029.0,42.57021,-78.664791
643,Erie,East Amherst,14051.0,NY,36029.0,43.024464,-78.702648
644,Erie,Buffalo,14220.0,NY,36029.0,42.842227,-78.805446
645,Erie,Buffalo,14213.0,NY,36029.0,42.904667,-78.887231
646,Erie,Cheektowaga,14206.0,NY,36029.0,42.88332,-78.777195
647,Erie,Buffalo,14217.0,NY,36029.0,42.961985,-78.858104
648,Erie,Gowanda,14070.0,NY,36029.0,42.477615,-78.941496
649,Erie,South Wales,14139.0,NY,36029.0,42.710235,-78.582694
650,Erie,Amherst,14051.0,NY,36029.0,43.060882,-78.698735
651,Erie,Hamburg,14085.0,NY,36029.0,42.719232,-78.93226
652,Erie,Irving,14081.0,NY,36029.0,42.588573,-79.07443
653,Erie,Lackawanna,14218.0,NY,36029.0,42.824408,-78.810484
654,Erie,Kenmore,14217.0,NY,36029.0,42.965943,-78.886374
655,Erie,Buffalo,14214.0,NY,36029.0,42.944236,-78.840847
656,Erie,Buffalo,14207.0,NY,36029.0,42.940247,-78.887393
657,Erie,Buffalo,14202.0,NY,36029.0,42.887433,-78.887734
658,Erie,Buffalo,14219.0,NY,36029.0,42.799121,-78.827206
659,Erie,Sardinia,14134.0,NY,36029.0,42.537865,-78.512364
660,Erie,Bowmansville,14026.0,NY,36029.0,42.944536,-78.685867
661,Erie,Amherst,14228.0,NY,36029.0,43.0203,-78.810945
662,Erie,Chaffee,14030.0,NY,36029.0,42.605502,-78.475473
663,Erie,Cheektowaga,14227.0,NY,36029.0,42.866371,-78.746349
664,Erie,Buffalo,14212.0,NY,36029.0,42.893733,-78.791356
665,Erie,Buffalo,14201.0,NY,36029.0,42.90332,-78.875105
666,Erie,Lakeview,14085.0,NY,36029.0,42.725471,-78.924209
667,Erie,Buffalo,14228.0,NY,36029.0,43.021865,-78.809863
668,Erie,Brant,14027.0,NY,36029.0,42.60236,-79.016705
669,Erie,Wales Center,14169.0,NY,36029.0,42.768498,-78.526677
670,Erie,Glenwood,14069.0,NY,36029.0,42.598006,-78.641216
671,Erie,Buffalo,14127.0,NY,36029.0,42.763937,-78.731394
672,Erie,Cheektowaga,14225.0,NY,36029.0,42.916531,-78.782309
673,Erie,Buffalo,14210.0,NY,36029.0,42.854193,-78.796238
674,Erie,Cheektowaga,14212.0,NY,36029.0,42.899155,-78.788986
675,Erie,Williamsville,14051.0,NY,36029.0,43.030273,-78.732965
676,Erie,Buffalo,14211.0,NY,36029.0,42.896092,-78.851167
677,Erie,Hamburg,14127.0,NY,36029.0,42.781318,-78.79959
678,Erie,Buffalo,14208.0,NY,36029.0,42.917207,-78.851211
679,Erie,Call Listing Agent,14221.0,NY,36029.0,42.983094,-78.767342
680,Erie,Williamsville,14228.0,NY,36029.0,43.03191,-78.773228
681,Erie,Buffalo,14051.0,NY,36029.0,43.051091,-78.721249
682,Erie,Buffalo,14215.0,NY,36029.0,42.942274,-78.791759
683,Erie,Lawtons,14091.0,NY,36029.0,42.566886,-78.871186
684,Erie,Buffalo,14203.0,NY,36029.0,42.881149,-78.875465
685,Erie,Cheektowaga,14211.0,NY,36029.0,42.911015,-78.78993
686,Erie,Blasdell,14219.0,NY,36029.0,42.80494,-78.824144
687,Erie,Boston,14075.0,NY,36029.0,42.678,-78.771531
688,Erie,Aurora,14052.0,NY,36029.0,42.743659,-78.653071
689,Erie,Buffalo,14209.0,NY,36029.0,42.926104,-78.869968
690,Erie,West Seneca,14218.0,NY,36029.0,42.807913,-78.793969
691,Erie,Buffalo,14204.0,NY,36029.0,42.8671,-78.860146
692,Erie,East Aurora,14170.0,NY,36029.0,42.723711,-78.665841
693,Erie,East Aurora,14169.0,NY,36029.0,42.764322,-78.537576
694,Erie,Kenmore,14223.0,NY,36029.0,42.959613,-78.825726
695,Erie,Cheektowaga,14215.0,NY,36029.0,42.925701,-78.798419
696,Erie,Collins,14111.0,NY,36029.0,42.593725,-78.938899
697,Erie,West Seneca,14220.0,NY,36029.0,42.835146,-78.800682
698,Erie,Marilla,14004.0,NY,36029.0,,
699,Erie,Tonawanda,14207.0,NY,36029.0,42.962476,-78.909283
700,Erie,Clarence,14221.0,NY,36029.0,42.998585,-78.685595
701,Erie,Lancaster,14031.0,NY,36029.0,42.985782,-78.647667
702,Erie,North Buffalo Parkside,14214.0,NY,36029.0,42.938588,-78.844611
703,Erie,Derby,14075.0,NY,36029.0,,
704,Essex,Lake Placid,12946.0,NY,36031.0,44.279393,-73.98598
705,Essex,Keene,12942.0,NY,36031.0,44.260551,-73.763301
706,Essex,Crown Point,12928.0,NY,36031.0,43.951351,-73.434299
707,Essex,Saranac Lake,12983.0,NY,36031.0,44.350067,-74.128389
708,Essex,Ticonderoga,12883.0,NY,36031.0,43.824863,-73.399876
709,Essex,Schroon Lake,12870.0,NY,36031.0,43.864059,-73.755167
710,Essex,Keeseville,12944.0,NY,36031.0,44.471507,-73.471152
711,Essex,Au Sable Forks,12912.0,NY,36031.0,44.43434,-73.679394
712,Essex,Westport,12993.0,NY,36031.0,44.219963,-73.408153
713,Essex,Minerva,12851.0,NY,36031.0,43.784359,-73.977277
714,Essex,Wilmington,12997.0,NY,36031.0,44.36466,-73.82332
715,Essex,Essex,12936.0,NY,36031.0,44.254776,-73.412458
716,Essex,Mineville,12956.0,NY,36031.0,44.077405,-73.512736
717,Essex,Elizabethtown,12932.0,NY,36031.0,44.1657,-73.613878
718,Essex,Keene Valley,12943.0,NY,36031.0,44.196843,-73.78548
719,Essex,Newcomb,12852.0,NY,36031.0,43.963189,-74.125619
720,Essex,Jay,12941.0,NY,36031.0,44.423242,-73.726153
721,Essex,Willsboro,12996.0,NY,36031.0,44.424948,-73.391753
722,Essex,Lewis,12950.0,NY,36031.0,44.295312,-73.607544
723,Essex,Port Henry,12974.0,NY,36031.0,44.048918,-73.461733
724,Essex,North Hudson,12855.0,NY,36031.0,43.951597,-73.741792
725,Essex,Port Kent,12975.0,NY,36031.0,44.524582,-73.410595
726,Essex,Upper Jay,12987.0,NY,36031.0,44.32223,-73.777147
727,Essex,Call Listing Agent,12883.0,NY,36031.0,43.847643,-73.427156
728,Essex,Moriah,12960.0,NY,36031.0,44.04647,-73.505956
729,Essex,Olmstedville,12857.0,NY,36031.0,43.762811,-73.927792
730,Essex,Bloomingdale,12913.0,NY,36031.0,44.391616,-74.056617
731,Essex,Paradox,12858.0,NY,36031.0,43.87912,-73.705757
732,Essex,Minerva,12857.0,NY,36031.0,43.767155,-73.903831
733,Essex,Witherbee,12998.0,NY,36031.0,44.090076,-73.530258
